station,city,state,country,data_source,longitude,latitude,data_type,ts,aqius,aqicn,pm25,pm10,tp,tp_min,hu,pr,ws,wd,pop,ic,hour,date,weekday,aqi_level,aqi_color,comment
,Abbottabad,Khyber Pakhtunkhwa,Pakistan,city,73.21168,34.1463,forecast,2024-11-06 06:00:00+00:00,91.0,44.0,30.64,35.12,24,24.0,24,1015,2.0,269,0,02d,6,2024-11-06,Wednesday,Moderate,#FFCF01,
,Abbottabad,Khyber Pakhtunkhwa,Pakistan,city,73.21168,34.1463,forecast,2024-11-06 07:00:00+00:00,91.0,44.0,30.64,35.12,25,25.0,24,1014,2.0,259,0,04d,7,2024-11-06,Wednesday,Moderate,#FFCF01,
,Abbottabad,Khyber Pakhtunkhwa,Pakistan,city,73.21168,34.1463,forecast,2024-11-06 08:00:00+00:00,91.0,44.0,30.64,35.12,25,25.0,23,1014,2.0,255,0,04d,8,2024-11-06,Wednesday,Moderate,#FFCF01,
,Abbottabad,Khyber Pakhtunkhwa,Pakistan,city,73.21168,34.1463,forecast,2024-11-06 09:00:00+00:00,91.0,44.0,30.64,35.12,25,25.0,24,1013,2.0,250,0,04d,9,2024-11-06,Wednesday,Moderate,#FFCF01,
,Abbottabad,Khyber Pakhtunkhwa,Pakistan,city,73.21168,34.1463,forecast,2024-11-06 10:00:00+00:00,91.0,44.0,30.64,35.12,24,24.0,25,1013,2.0,247,0,03d,10,2024-11-06,Wednesday,Moderate,#FFCF01,
,Abbottabad,Khyber Pakhtunkhwa,Pakistan,city,73.21168,34.1463,forecast,2024-11-06 11:00:00+00:00,91.0,44.0,30.64,35.12,23,23.0,30,1013,2.0,245,0,03d,11,2024-11-06,Wednesday,Moderate,#FFCF01,
,Abbottabad,Khyber Pakhtunkhwa,Pakistan,city,73.21168,34.1463,forecast,2024-11-06 12:00:00+00:00,91.0,44.0,30.64,35.12,18,18.0,39,1014,1.0,220,0,03d,12,2024-11-06,Wednesday,Moderate,#FFCF01,
,Abbottabad,Khyber Pakhtunkhwa,Pakistan,city,73.21168,34.1463,forecast,2024-11-06 13:00:00+00:00,91.0,44.0,30.64,35.12,17,17.0,40,1014,1.0,143,0,01n,13,2024-11-06,Wednesday,Moderate,#FFCF01,
,Abbottabad,Khyber Pakhtunkhwa,Pakistan,city,73.21168,34.1463,current,2024-11-02 13:00:00+00:00,117.0,59.0,42.0,,17,,37,1015,1.44,138,0,04n,13,2024-11-02,Saturday,Unhealthy for Sensitive Groups,#FF9933,"The air in Abbottabad is currently a bit stuffy, but the forecast suggests a breath of fresh air is on the way."
,Dera Ismail Khan,Khyber Pakhtunkhwa,Pakistan,city,70.9017,31.83129,history,2024-11-02 12:00:00+00:00,194.0,153.0,117.4,,29,,16,1011,2.68,112,0,01n,12,2024-11-02,Saturday,Unhealthy,#FF3333,
,Dera Ismail Khan,Khyber Pakhtunkhwa,Pakistan,city,70.9017,31.83129,history,2024-11-02 11:00:00+00:00,184.0,134.0,102.5,,31,,15,1010,2.06,111,0,01d,11,2024-11-02,Saturday,Unhealthy,#FF3333,
,Dera Ismail Khan,Khyber Pakhtunkhwa,Pakistan,city,70.9017,31.83129,history,2024-11-02 10:00:00+00:00,174.0,117.0,88.9,,34,,12,1010,1.79,127,0,01d,10,2024-11-02,Saturday,Unhealthy,#FF3333,
,Dera Ismail Khan,Khyber Pakhtunkhwa,Pakistan,city,70.9017,31.83129,history,2024-11-02 09:00:00+00:00,163.0,98.0,73.4,,34,,12,1010,1.39,128,0,01d,9,2024-11-02,Saturday,Unhealthy,#FF3333,
,Dera Ismail Khan,Khyber Pakhtunkhwa,Pakistan,city,70.9017,31.83129,history,2024-11-02 08:00:00+00:00,166.0,103.0,77.1,,34,,13,1010,1.04,114,0,01d,8,2024-11-02,Saturday,Unhealthy,#FF3333,
,Dera Ismail Khan,Khyber Pakhtunkhwa,Pakistan,city,70.9017,31.83129,history,2024-11-02 07:00:00+00:00,167.0,103.0,77.7,,33,,14,1011,0.79,104,0,01d,7,2024-11-02,Saturday,Unhealthy,#FF3333,
,Dera Ismail Khan,Khyber Pakhtunkhwa,Pakistan,city,70.9017,31.83129,history,2024-11-02 06:00:00+00:00,177.0,123.0,93.2,,32,,15,1012,0.55,75,0,01d,6,2024-11-02,Saturday,Unhealthy,#FF3333,
,Dera Ismail Khan,Khyber Pakhtunkhwa,Pakistan,city,70.9017,31.83129,history,2024-11-02 05:00:00+00:00,193.0,150.0,114.9,,31,,16,1013,0.5,53,0,01d,5,2024-11-02,Saturday,Unhealthy,#FF3333,
,Dera Ismail Khan,Khyber Pakhtunkhwa,Pakistan,city,70.9017,31.83129,history,2024-11-02 04:00:00+00:00,210.0,177.0,134.1,,29,,19,1013,0.59,111,0,01d,4,2024-11-02,Saturday,Very Unhealthy,#A35DB5,
,Dera Ismail Khan,Khyber Pakhtunkhwa,Pakistan,city,70.9017,31.83129,history,2024-11-02 03:00:00+00:00,,,,,27,,21,1014,0.75,105,0,01d,3,2024-11-02,Saturday,Unknown,#000000,
,Dera Ismail Khan,Khyber Pakhtunkhwa,Pakistan,city,70.9017,31.83129,history,2024-11-02 02:00:00+00:00,183.0,133.0,101.3,,25,,24,1013,1.08,112,0,01d,2,2024-11-02,Saturday,Unhealthy,#FF3333,
,Dera Ismail Khan,Khyber Pakhtunkhwa,Pakistan,city,70.9017,31.83129,history,2024-11-02 01:00:00+00:00,213.0,183.0,137.9,,22,,28,1012,1.5,108,0,01d,1,2024-11-02,Saturday,Very Unhealthy,#A35DB5,
,Dera Ismail Khan,Khyber Pakhtunkhwa,Pakistan,city,70.9017,31.83129,history,2024-11-02 00:00:00+00:00,188.0,141.0,108.1,,22,,28,1012,1.67,104,0,01n,0,2024-11-02,Saturday,Unhealthy,#FF3333,
,Dera Ismail Khan,Khyber Pakhtunkhwa,Pakistan,city,70.9017,31.83129,history,2024-11-01 23:00:00+00:00,171.0,111.0,83.9,,23,,27,1011,1.88,108,0,01n,23,2024-11-01,Friday,Unhealthy,#FF3333,
,Dera Ismail Khan,Khyber Pakhtunkhwa,Pakistan,city,70.9017,31.83129,history,2024-11-01 22:00:00+00:00,177.0,122.0,92.6,,23,,24,1011,1.97,89,0,01n,22,2024-11-01,Friday,Unhealthy,#FF3333,
,Dera Ismail Khan,Khyber Pakhtunkhwa,Pakistan,city,70.9017,31.83129,history,2024-11-01 21:00:00+00:00,,,,,24,,23,1011,1.79,79,0,01n,21,2024-11-01,Friday,Unknown,#000000,
,Dera Ismail Khan,Khyber Pakhtunkhwa,Pakistan,city,70.9017,31.83129,history,2024-11-01 20:00:00+00:00,,,,,24,,23,1011,1.36,72,0,01n,20,2024-11-01,Friday,Unknown,#000000,
,Dera Ismail Khan,Khyber Pakhtunkhwa,Pakistan,city,70.9017,31.83129,history,2024-11-01 19:00:00+00:00,,,,,24,,23,1011,1.07,70,0,01n,19,2024-11-01,Friday,Unknown,#000000,
,Dera Ismail Khan,Khyber Pakhtunkhwa,Pakistan,city,70.9017,31.83129,history,2024-11-01 17:00:00+00:00,,,,,24,,23,1011,0.67,78,0,01n,17,2024-11-01,Friday,Unknown,#000000,
,Dera Ismail Khan,Khyber Pakhtunkhwa,Pakistan,city,70.9017,31.83129,history,2024-11-01 10:00:00+00:00,93.0,45.0,31.8,,25,,23,1011,1.06,151,0,01n,10,2024-11-01,Friday,Moderate,#FFCF01,
,Dera Ismail Khan,Khyber Pakhtunkhwa,Pakistan,city,70.9017,31.83129,history,2024-11-01 09:00:00+00:00,98.0,49.0,34.3,,26,,20,1011,1.6,130,0,01n,9,2024-11-01,Friday,Moderate,#FFCF01,
,Dera Ismail Khan,Khyber Pakhtunkhwa,Pakistan,city,70.9017,31.83129,history,2024-11-01 08:00:00+00:00,101.0,51.0,35.6,,27,,18,1011,2.03,114,0,01n,8,2024-11-01,Friday,Unhealthy for Sensitive Groups,#FF9933,
,Dera Ismail Khan,Khyber Pakhtunkhwa,Pakistan,city,70.9017,31.83129,history,2024-11-01 07:00:00+00:00,116.0,58.0,41.8,,28,,17,1011,2.13,89,0,01n,7,2024-11-01,Friday,Unhealthy for Sensitive Groups,#FF9933,
,Dera Ismail Khan,Khyber Pakhtunkhwa,Pakistan,city,70.9017,31.83129,history,2024-11-01 06:00:00+00:00,153.0,79.0,57.9,,29,,17,1010,1.97,79,0,01n,6,2024-11-01,Friday,Unhealthy,#FF3333,
,Dera Ismail Khan,Khyber Pakhtunkhwa,Pakistan,city,70.9017,31.83129,history,2024-11-01 05:00:00+00:00,165.0,101.0,75.9,,29,,17,1009,1.28,95,0,01n,5,2024-11-01,Friday,Unhealthy,#FF3333,
,Dera Ismail Khan,Khyber Pakhtunkhwa,Pakistan,city,70.9017,31.83129,history,2024-11-01 04:00:00+00:00,183.0,132.0,100.7,,31,,16,1009,0.73,144,0,01d,4,2024-11-01,Friday,Unhealthy,#FF3333,
,Dera Ismail Khan,Khyber Pakhtunkhwa,Pakistan,city,70.9017,31.83129,history,2024-11-01 03:00:00+00:00,262.0,237.0,186.6,,34,,12,1009,1.24,180,0,01d,3,2024-11-01,Friday,Very Unhealthy,#A35DB5,
,Dera Ismail Khan,Khyber Pakhtunkhwa,Pakistan,city,70.9017,31.83129,history,2024-11-01 02:00:00+00:00,,,,,34,,12,1009,1.3,198,0,01d,2,2024-11-01,Friday,Unknown,#000000,
,Dera Ismail Khan,Khyber Pakhtunkhwa,Pakistan,city,70.9017,31.83129,history,2024-11-01 01:00:00+00:00,235.0,210.0,160.2,,34,,12,1009,1.05,222,0,01d,1,2024-11-01,Friday,Very Unhealthy,#A35DB5,
,Dera Ismail Khan,Khyber Pakhtunkhwa,Pakistan,city,70.9017,31.83129,history,2024-11-01 00:00:00+00:00,218.0,189.0,142.2,,34,,13,1010,1.05,259,0,01d,0,2024-11-01,Friday,Very Unhealthy,#A35DB5,
,Dera Ismail Khan,Khyber Pakhtunkhwa,Pakistan,city,70.9017,31.83129,history,2024-10-31 23:00:00+00:00,198.0,161.0,123.0,,33,,15,1011,1.41,285,0,01d,23,2024-10-31,Thursday,Unhealthy,#FF3333,
,Dera Ismail Khan,Khyber Pakhtunkhwa,Pakistan,city,70.9017,31.83129,history,2024-10-31 22:00:00+00:00,195.0,154.0,118.0,,32,,16,1012,1.44,292,0,03d,22,2024-10-31,Thursday,Unhealthy,#FF3333,
,Dera Ismail Khan,Khyber Pakhtunkhwa,Pakistan,city,70.9017,31.83129,history,2024-10-31 21:00:00+00:00,186.0,138.0,105.6,,30,,17,1012,1.71,296,0,04d,21,2024-10-31,Thursday,Unhealthy,#FF3333,
,Dera Ismail Khan,Khyber Pakhtunkhwa,Pakistan,city,70.9017,31.83129,history,2024-10-31 20:00:00+00:00,190.0,146.0,111.8,,29,,20,1012,1.75,290,0,04d,20,2024-10-31,Thursday,Unhealthy,#FF3333,
,Dera Ismail Khan,Khyber Pakhtunkhwa,Pakistan,city,70.9017,31.83129,history,2024-10-31 19:00:00+00:00,184.0,134.0,101.9,,26,,24,1012,1.87,286,0,04d,19,2024-10-31,Thursday,Unhealthy,#FF3333,
,Dera Ismail Khan,Khyber Pakhtunkhwa,Pakistan,city,70.9017,31.83129,history,2024-10-31 18:00:00+00:00,186.0,138.0,105.6,,24,,29,1011,1.86,271,0,04d,18,2024-10-31,Thursday,Unhealthy,#FF3333,
,Dera Ismail Khan,Khyber Pakhtunkhwa,Pakistan,city,70.9017,31.83129,history,2024-10-31 17:00:00+00:00,182.0,131.0,100.0,,23,,30,1010,1.35,265,0,04n,17,2024-10-31,Thursday,Unhealthy,#FF3333,
,Dera Ismail Khan,Khyber Pakhtunkhwa,Pakistan,city,70.9017,31.83129,history,2024-10-31 16:00:00+00:00,203.0,168.0,127.9,,23,,31,1010,0.79,265,0,02n,16,2024-10-31,Thursday,Very Unhealthy,#A35DB5,
,Dera Ismail Khan,Khyber Pakhtunkhwa,Pakistan,city,70.9017,31.83129,history,2024-10-31 15:00:00+00:00,187.0,139.0,106.2,,23,,28,1010,0.2,266,0,01n,15,2024-10-31,Thursday,Unhealthy,#FF3333,
,Dera Ismail Khan,Khyber Pakhtunkhwa,Pakistan,city,70.9017,31.83129,history,2024-10-31 14:00:00+00:00,190.0,144.0,110.6,,23,,27,1010,0.37,348,0,01n,14,2024-10-31,Thursday,Unhealthy,#FF3333,
,Dera Ismail Khan,Khyber Pakhtunkhwa,Pakistan,city,70.9017,31.83129,forecast,2024-11-02 13:00:00+00:00,194.0,153.0,,,29,,16,1011,2.68,112,0,01n,13,2024-11-02,Saturday,Unhealthy,#FF3333,
,Dera Ismail Khan,Khyber Pakhtunkhwa,Pakistan,city,70.9017,31.83129,forecast,2024-11-02 14:00:00+00:00,187.0,145.0,38.26,47.1,29,28.0,17,1011,2.0,113,0,01n,14,2024-11-02,Saturday,Unhealthy,#FF3333,
,Dera Ismail Khan,Khyber Pakhtunkhwa,Pakistan,city,70.9017,31.83129,forecast,2024-11-02 15:00:00+00:00,180.0,137.0,38.26,47.1,29,28.0,17,1011,2.0,118,0,01n,15,2024-11-02,Saturday,Unhealthy,#FF3333,
,Dera Ismail Khan,Khyber Pakhtunkhwa,Pakistan,city,70.9017,31.83129,forecast,2024-11-02 16:00:00+00:00,173.0,128.0,38.26,47.1,28,27.0,18,1012,2.0,120,0,01n,16,2024-11-02,Saturday,Unhealthy,#FF3333,
,Dera Ismail Khan,Khyber Pakhtunkhwa,Pakistan,city,70.9017,31.83129,forecast,2024-11-02 17:00:00+00:00,165.0,120.0,38.26,47.1,27,26.0,19,1012,2.0,124,0,01n,17,2024-11-02,Saturday,Unhealthy,#FF3333,
,Dera Ismail Khan,Khyber Pakhtunkhwa,Pakistan,city,70.9017,31.83129,forecast,2024-11-02 18:00:00+00:00,158.0,112.0,38.26,47.1,25,25.0,20,1013,1.0,121,0,01n,18,2024-11-02,Saturday,Unhealthy,#FF3333,
,Dera Ismail Khan,Khyber Pakhtunkhwa,Pakistan,city,70.9017,31.83129,forecast,2024-11-02 19:00:00+00:00,151.0,104.0,38.26,47.1,24,24.0,21,1012,0.0,115,0,01n,19,2024-11-02,Saturday,Unhealthy,#FF3333,
,Dera Ismail Khan,Khyber Pakhtunkhwa,Pakistan,city,70.9017,31.83129,forecast,2024-11-02 20:00:00+00:00,144.0,95.0,38.26,47.1,24,24.0,22,1012,0.0,68,0,03n,20,2024-11-02,Saturday,Unhealthy for Sensitive Groups,#FF9933,
,Dera Ismail Khan,Khyber Pakhtunkhwa,Pakistan,city,70.9017,31.83129,forecast,2024-11-02 21:00:00+00:00,137.0,87.0,38.26,47.1,24,24.0,21,1012,1.0,63,0,03n,21,2024-11-02,Saturday,Unhealthy for Sensitive Groups,#FF9933,
,Dera Ismail Khan,Khyber Pakhtunkhwa,Pakistan,city,70.9017,31.83129,forecast,2024-11-02 22:00:00+00:00,130.0,79.0,38.26,47.1,24,24.0,21,1012,2.0,73,0,04n,22,2024-11-02,Saturday,Unhealthy for Sensitive Groups,#FF9933,
,Dera Ismail Khan,Khyber Pakhtunkhwa,Pakistan,city,70.9017,31.83129,forecast,2024-11-02 23:00:00+00:00,122.0,71.0,38.26,47.1,23,23.0,22,1013,2.0,75,0,04n,23,2024-11-02,Saturday,Unhealthy for Sensitive Groups,#FF9933,
,Dera Ismail Khan,Khyber Pakhtunkhwa,Pakistan,city,70.9017,31.83129,forecast,2024-11-03 00:00:00+00:00,120.0,65.0,40.21,56.19,23,23.0,23,1013,2.0,74,0,03n,0,2024-11-03,Sunday,Unhealthy for Sensitive Groups,#FF9933,
,Dera Ismail Khan,Khyber Pakhtunkhwa,Pakistan,city,70.9017,31.83129,forecast,2024-11-03 01:00:00+00:00,113.0,57.0,40.21,56.19,22,22.0,23,1014,2.0,77,0,01n,1,2024-11-03,Sunday,Unhealthy for Sensitive Groups,#FF9933,
,Dera Ismail Khan,Khyber Pakhtunkhwa,Pakistan,city,70.9017,31.83129,forecast,2024-11-03 02:00:00+00:00,113.0,57.0,40.21,56.19,22,22.0,23,1014,2.0,76,0,01d,2,2024-11-03,Sunday,Unhealthy for Sensitive Groups,#FF9933,
,Dera Ismail Khan,Khyber Pakhtunkhwa,Pakistan,city,70.9017,31.83129,forecast,2024-11-03 03:00:00+00:00,113.0,57.0,40.21,56.19,24,24.0,21,1015,2.0,71,0,01d,3,2024-11-03,Sunday,Unhealthy for Sensitive Groups,#FF9933,
,Dera Ismail Khan,Khyber Pakhtunkhwa,Pakistan,city,70.9017,31.83129,forecast,2024-11-03 04:00:00+00:00,113.0,57.0,40.21,56.19,26,26.0,18,1016,1.0,77,0,01d,4,2024-11-03,Sunday,Unhealthy for Sensitive Groups,#FF9933,
,Dera Ismail Khan,Khyber Pakhtunkhwa,Pakistan,city,70.9017,31.83129,forecast,2024-11-03 05:00:00+00:00,113.0,57.0,40.21,56.19,28,28.0,16,1015,1.0,75,0,01d,5,2024-11-03,Sunday,Unhealthy for Sensitive Groups,#FF9933,
,Dera Ismail Khan,Khyber Pakhtunkhwa,Pakistan,city,70.9017,31.83129,forecast,2024-11-03 06:00:00+00:00,113.0,57.0,40.21,56.19,30,30.0,15,1015,1.0,70,0,01d,6,2024-11-03,Sunday,Unhealthy for Sensitive Groups,#FF9933,
,Dera Ismail Khan,Khyber Pakhtunkhwa,Pakistan,city,70.9017,31.83129,forecast,2024-11-03 07:00:00+00:00,113.0,57.0,40.21,56.19,31,31.0,13,1014,1.0,63,0,01d,7,2024-11-03,Sunday,Unhealthy for Sensitive Groups,#FF9933,
,Dera Ismail Khan,Khyber Pakhtunkhwa,Pakistan,city,70.9017,31.83129,forecast,2024-11-03 08:00:00+00:00,113.0,57.0,40.21,56.19,32,32.0,13,1013,1.0,73,0,01d,8,2024-11-03,Sunday,Unhealthy for Sensitive Groups,#FF9933,
,Dera Ismail Khan,Khyber Pakhtunkhwa,Pakistan,city,70.9017,31.83129,forecast,2024-11-03 09:00:00+00:00,113.0,57.0,40.21,56.19,33,33.0,12,1012,1.0,86,0,01d,9,2024-11-03,Sunday,Unhealthy for Sensitive Groups,#FF9933,
,Dera Ismail Khan,Khyber Pakhtunkhwa,Pakistan,city,70.9017,31.83129,forecast,2024-11-03 10:00:00+00:00,113.0,57.0,40.21,56.19,33,33.0,12,1011,1.0,97,0,01d,10,2024-11-03,Sunday,Unhealthy for Sensitive Groups,#FF9933,
,Dera Ismail Khan,Khyber Pakhtunkhwa,Pakistan,city,70.9017,31.83129,forecast,2024-11-03 11:00:00+00:00,113.0,57.0,40.21,56.19,33,33.0,12,1011,1.0,101,0,01d,11,2024-11-03,Sunday,Unhealthy for Sensitive Groups,#FF9933,
,Dera Ismail Khan,Khyber Pakhtunkhwa,Pakistan,city,70.9017,31.83129,forecast,2024-11-03 12:00:00+00:00,113.0,57.0,40.21,56.19,30,30.0,15,1011,1.0,95,0,01d,12,2024-11-03,Sunday,Unhealthy for Sensitive Groups,#FF9933,
,Dera Ismail Khan,Khyber Pakhtunkhwa,Pakistan,city,70.9017,31.83129,forecast,2024-11-03 13:00:00+00:00,113.0,57.0,40.21,56.19,28,28.0,17,1012,1.0,92,0,01n,13,2024-11-03,Sunday,Unhealthy for Sensitive Groups,#FF9933,
,Dera Ismail Khan,Khyber Pakhtunkhwa,Pakistan,city,70.9017,31.83129,forecast,2024-11-03 14:00:00+00:00,113.0,57.0,40.21,56.19,27,27.0,17,1012,2.0,102,0,01n,14,2024-11-03,Sunday,Unhealthy for Sensitive Groups,#FF9933,
,Dera Ismail Khan,Khyber Pakhtunkhwa,Pakistan,city,70.9017,31.83129,forecast,2024-11-03 15:00:00+00:00,113.0,57.0,40.21,56.19,27,27.0,18,1013,1.0,102,0,01n,15,2024-11-03,Sunday,Unhealthy for Sensitive Groups,#FF9933,
,Dera Ismail Khan,Khyber Pakhtunkhwa,Pakistan,city,70.9017,31.83129,forecast,2024-11-03 16:00:00+00:00,113.0,57.0,40.21,56.19,26,26.0,18,1013,1.0,110,0,01n,16,2024-11-03,Sunday,Unhealthy for Sensitive Groups,#FF9933,
,Dera Ismail Khan,Khyber Pakhtunkhwa,Pakistan,city,70.9017,31.83129,forecast,2024-11-03 17:00:00+00:00,113.0,57.0,40.21,56.19,25,25.0,20,1013,0.0,120,0,01n,17,2024-11-03,Sunday,Unhealthy for Sensitive Groups,#FF9933,
,Dera Ismail Khan,Khyber Pakhtunkhwa,Pakistan,city,70.9017,31.83129,forecast,2024-11-03 18:00:00+00:00,113.0,57.0,40.21,56.19,25,25.0,20,1013,0.0,30,0,01n,18,2024-11-03,Sunday,Unhealthy for Sensitive Groups,#FF9933,
,Dera Ismail Khan,Khyber Pakhtunkhwa,Pakistan,city,70.9017,31.83129,forecast,2024-11-03 19:00:00+00:00,113.0,57.0,40.21,56.19,25,25.0,20,1013,1.0,17,0,01n,19,2024-11-03,Sunday,Unhealthy for Sensitive Groups,#FF9933,
,Dera Ismail Khan,Khyber Pakhtunkhwa,Pakistan,city,70.9017,31.83129,forecast,2024-11-03 20:00:00+00:00,113.0,57.0,40.21,56.19,24,24.0,21,1012,1.0,17,0,01n,20,2024-11-03,Sunday,Unhealthy for Sensitive Groups,#FF9933,
,Dera Ismail Khan,Khyber Pakhtunkhwa,Pakistan,city,70.9017,31.83129,forecast,2024-11-03 21:00:00+00:00,113.0,57.0,40.21,56.19,23,23.0,22,1012,1.0,49,0,01n,21,2024-11-03,Sunday,Unhealthy for Sensitive Groups,#FF9933,
,Dera Ismail Khan,Khyber Pakhtunkhwa,Pakistan,city,70.9017,31.83129,forecast,2024-11-03 22:00:00+00:00,113.0,57.0,40.21,56.19,23,23.0,22,1011,1.0,53,0,01n,22,2024-11-03,Sunday,Unhealthy for Sensitive Groups,#FF9933,
,Dera Ismail Khan,Khyber Pakhtunkhwa,Pakistan,city,70.9017,31.83129,forecast,2024-11-03 23:00:00+00:00,113.0,57.0,40.21,56.19,23,23.0,22,1011,1.0,75,0,01n,23,2024-11-03,Sunday,Unhealthy for Sensitive Groups,#FF9933,
,Dera Ismail Khan,Khyber Pakhtunkhwa,Pakistan,city,70.9017,31.83129,forecast,2024-11-04 00:00:00+00:00,123.0,62.0,44.57,58.73,23,23.0,23,1011,2.0,88,0,01n,0,2024-11-04,Monday,Unhealthy for Sensitive Groups,#FF9933,
,Dera Ismail Khan,Khyber Pakhtunkhwa,Pakistan,city,70.9017,31.83129,forecast,2024-11-04 01:00:00+00:00,123.0,62.0,44.57,58.73,22,22.0,24,1012,1.0,105,0,01n,1,2024-11-04,Monday,Unhealthy for Sensitive Groups,#FF9933,
,Dera Ismail Khan,Khyber Pakhtunkhwa,Pakistan,city,70.9017,31.83129,forecast,2024-11-04 02:00:00+00:00,123.0,62.0,44.57,58.73,22,22.0,25,1012,1.0,123,0,01d,2,2024-11-04,Monday,Unhealthy for Sensitive Groups,#FF9933,
,Dera Ismail Khan,Khyber Pakhtunkhwa,Pakistan,city,70.9017,31.83129,forecast,2024-11-04 03:00:00+00:00,123.0,62.0,44.57,58.73,25,25.0,20,1013,0.0,116,0,01d,3,2024-11-04,Monday,Unhealthy for Sensitive Groups,#FF9933,
,Dera Ismail Khan,Khyber Pakhtunkhwa,Pakistan,city,70.9017,31.83129,forecast,2024-11-04 04:00:00+00:00,123.0,62.0,44.57,58.73,27,27.0,17,1013,0.0,177,0,01d,4,2024-11-04,Monday,Unhealthy for Sensitive Groups,#FF9933,
,Dera Ismail Khan,Khyber Pakhtunkhwa,Pakistan,city,70.9017,31.83129,forecast,2024-11-04 05:00:00+00:00,123.0,62.0,44.57,58.73,29,29.0,16,1013,0.0,274,0,01d,5,2024-11-04,Monday,Unhealthy for Sensitive Groups,#FF9933,
,Dera Ismail Khan,Khyber Pakhtunkhwa,Pakistan,city,70.9017,31.83129,forecast,2024-11-04 06:00:00+00:00,123.0,62.0,44.57,58.73,31,31.0,14,1012,0.0,117,0,01d,6,2024-11-04,Monday,Unhealthy for Sensitive Groups,#FF9933,
,Dera Ismail Khan,Khyber Pakhtunkhwa,Pakistan,city,70.9017,31.83129,forecast,2024-11-04 07:00:00+00:00,123.0,62.0,44.57,58.73,32,32.0,13,1011,0.0,143,0,01d,7,2024-11-04,Monday,Unhealthy for Sensitive Groups,#FF9933,
,Dera Ismail Khan,Khyber Pakhtunkhwa,Pakistan,city,70.9017,31.83129,forecast,2024-11-04 08:00:00+00:00,123.0,62.0,44.57,58.73,33,33.0,12,1009,0.0,158,0,01d,8,2024-11-04,Monday,Unhealthy for Sensitive Groups,#FF9933,
,Dera Ismail Khan,Khyber Pakhtunkhwa,Pakistan,city,70.9017,31.83129,forecast,2024-11-04 09:00:00+00:00,123.0,62.0,44.57,58.73,33,33.0,12,1008,1.0,166,0,01d,9,2024-11-04,Monday,Unhealthy for Sensitive Groups,#FF9933,
,Dera Ismail Khan,Khyber Pakhtunkhwa,Pakistan,city,70.9017,31.83129,forecast,2024-11-04 10:00:00+00:00,123.0,62.0,44.57,58.73,33,33.0,12,1008,1.0,161,0,01d,10,2024-11-04,Monday,Unhealthy for Sensitive Groups,#FF9933,
,Dera Ismail Khan,Khyber Pakhtunkhwa,Pakistan,city,70.9017,31.83129,forecast,2024-11-04 11:00:00+00:00,123.0,62.0,44.57,58.73,33,33.0,12,1008,1.0,150,0,01d,11,2024-11-04,Monday,Unhealthy for Sensitive Groups,#FF9933,
,Dera Ismail Khan,Khyber Pakhtunkhwa,Pakistan,city,70.9017,31.83129,forecast,2024-11-04 12:00:00+00:00,123.0,62.0,44.57,58.73,31,31.0,15,1008,1.0,139,0,01d,12,2024-11-04,Monday,Unhealthy for Sensitive Groups,#FF9933,
,Dera Ismail Khan,Khyber Pakhtunkhwa,Pakistan,city,70.9017,31.83129,forecast,2024-11-04 13:00:00+00:00,123.0,62.0,44.57,58.73,29,29.0,17,1008,1.0,138,0,01n,13,2024-11-04,Monday,Unhealthy for Sensitive Groups,#FF9933,
,Dera Ismail Khan,Khyber Pakhtunkhwa,Pakistan,city,70.9017,31.83129,forecast,2024-11-04 14:00:00+00:00,123.0,62.0,44.57,58.73,28,28.0,17,1009,2.0,138,0,01n,14,2024-11-04,Monday,Unhealthy for Sensitive Groups,#FF9933,
,Dera Ismail Khan,Khyber Pakhtunkhwa,Pakistan,city,70.9017,31.83129,forecast,2024-11-04 15:00:00+00:00,123.0,62.0,44.57,58.73,27,27.0,18,1010,2.0,144,0,01n,15,2024-11-04,Monday,Unhealthy for Sensitive Groups,#FF9933,
,Dera Ismail Khan,Khyber Pakhtunkhwa,Pakistan,city,70.9017,31.83129,forecast,2024-11-04 16:00:00+00:00,123.0,62.0,44.57,58.73,27,27.0,18,1010,2.0,152,0,01n,16,2024-11-04,Monday,Unhealthy for Sensitive Groups,#FF9933,
,Dera Ismail Khan,Khyber Pakhtunkhwa,Pakistan,city,70.9017,31.83129,forecast,2024-11-04 17:00:00+00:00,123.0,62.0,44.57,58.73,26,26.0,19,1010,1.0,158,0,01n,17,2024-11-04,Monday,Unhealthy for Sensitive Groups,#FF9933,
,Dera Ismail Khan,Khyber Pakhtunkhwa,Pakistan,city,70.9017,31.83129,forecast,2024-11-04 18:00:00+00:00,123.0,62.0,44.57,58.73,25,25.0,20,1010,1.0,138,0,01n,18,2024-11-04,Monday,Unhealthy for Sensitive Groups,#FF9933,
,Dera Ismail Khan,Khyber Pakhtunkhwa,Pakistan,city,70.9017,31.83129,forecast,2024-11-04 19:00:00+00:00,123.0,62.0,44.57,58.73,25,25.0,20,1010,1.0,76,0,01n,19,2024-11-04,Monday,Unhealthy for Sensitive Groups,#FF9933,
,Dera Ismail Khan,Khyber Pakhtunkhwa,Pakistan,city,70.9017,31.83129,forecast,2024-11-04 20:00:00+00:00,123.0,62.0,44.57,58.73,25,25.0,20,1010,1.0,54,0,01n,20,2024-11-04,Monday,Unhealthy for Sensitive Groups,#FF9933,
