station,city,state,country,data_source,longitude,latitude,data_type,ts,aqius,aqicn,pm25,pm10,tp,tp_min,hu,pr,ws,wd,pop,ic,hour,date,weekday,aqi_level,aqi_color,comment
,Dera Ismail Khan,Khyber Pakhtunkhwa,Pakistan,city,70.9017,31.83129,forecast,2024-11-04 21:00:00+00:00,131.0,66.0,47.78,60.87,24,24.0,21,1010,2.0,63,0,01n,21,2024-11-04,Monday,Unhealthy for Sensitive Groups,#FF9933,
,Dera Ismail Khan,Khyber Pakhtunkhwa,Pakistan,city,70.9017,31.83129,forecast,2024-11-04 22:00:00+00:00,131.0,66.0,47.78,60.87,24,24.0,21,1010,2.0,67,0,01n,22,2024-11-04,Monday,Unhealthy for Sensitive Groups,#FF9933,
,Dera Ismail Khan,Khyber Pakhtunkhwa,Pakistan,city,70.9017,31.83129,forecast,2024-11-04 23:00:00+00:00,131.0,66.0,47.78,60.87,23,23.0,22,1010,2.0,74,0,01n,23,2024-11-04,Monday,Unhealthy for Sensitive Groups,#FF9933,
,Dera Ismail Khan,Khyber Pakhtunkhwa,Pakistan,city,70.9017,31.83129,forecast,2024-11-05 00:00:00+00:00,142.0,71.0,52.12,74.12,23,23.0,23,1011,2.0,79,0,01n,0,2024-11-05,Tuesday,Unhealthy for Sensitive Groups,#FF9933,
,Dera Ismail Khan,Khyber Pakhtunkhwa,Pakistan,city,70.9017,31.83129,forecast,2024-11-05 01:00:00+00:00,142.0,71.0,52.12,74.12,22,22.0,24,1011,2.0,68,0,01n,1,2024-11-05,Tuesday,Unhealthy for Sensitive Groups,#FF9933,
,Dera Ismail Khan,Khyber Pakhtunkhwa,Pakistan,city,70.9017,31.83129,forecast,2024-11-05 02:00:00+00:00,142.0,71.0,52.12,74.12,22,22.0,24,1012,2.0,64,0,02d,2,2024-11-05,Tuesday,Unhealthy for Sensitive Groups,#FF9933,
,Dera Ismail Khan,Khyber Pakhtunkhwa,Pakistan,city,70.9017,31.83129,forecast,2024-11-05 03:00:00+00:00,142.0,71.0,52.12,74.12,24,24.0,21,1013,2.0,69,0,02d,3,2024-11-05,Tuesday,Unhealthy for Sensitive Groups,#FF9933,
,Dera Ismail Khan,Khyber Pakhtunkhwa,Pakistan,city,70.9017,31.83129,forecast,2024-11-05 04:00:00+00:00,142.0,71.0,52.12,74.12,27,27.0,18,1013,1.0,72,0,02d,4,2024-11-05,Tuesday,Unhealthy for Sensitive Groups,#FF9933,
,Dera Ismail Khan,Khyber Pakhtunkhwa,Pakistan,city,70.9017,31.83129,forecast,2024-11-05 05:00:00+00:00,142.0,71.0,52.12,74.12,29,29.0,17,1013,1.0,68,0,02d,5,2024-11-05,Tuesday,Unhealthy for Sensitive Groups,#FF9933,
,Dera Ismail Khan,Khyber Pakhtunkhwa,Pakistan,city,70.9017,31.83129,forecast,2024-11-05 06:00:00+00:00,142.0,71.0,52.12,74.12,30,30.0,15,1013,1.0,58,0,01d,6,2024-11-05,Tuesday,Unhealthy for Sensitive Groups,#FF9933,
,Dera Ismail Khan,Khyber Pakhtunkhwa,Pakistan,city,70.9017,31.83129,forecast,2024-11-05 07:00:00+00:00,142.0,71.0,52.12,74.12,32,32.0,14,1012,1.0,53,0,01d,7,2024-11-05,Tuesday,Unhealthy for Sensitive Groups,#FF9933,
,Dera Ismail Khan,Khyber Pakhtunkhwa,Pakistan,city,70.9017,31.83129,forecast,2024-11-05 08:00:00+00:00,142.0,71.0,52.12,74.12,33,33.0,13,1011,1.0,58,0,01d,8,2024-11-05,Tuesday,Unhealthy for Sensitive Groups,#FF9933,
,Dera Ismail Khan,Khyber Pakhtunkhwa,Pakistan,city,70.9017,31.83129,forecast,2024-11-05 09:00:00+00:00,142.0,71.0,52.12,74.12,33,33.0,13,1010,1.0,81,0,01d,9,2024-11-05,Tuesday,Unhealthy for Sensitive Groups,#FF9933,
,Dera Ismail Khan,Khyber Pakhtunkhwa,Pakistan,city,70.9017,31.83129,forecast,2024-11-05 10:00:00+00:00,142.0,71.0,52.12,74.12,34,34.0,12,1010,1.0,99,0,01d,10,2024-11-05,Tuesday,Unhealthy for Sensitive Groups,#FF9933,
,Dera Ismail Khan,Khyber Pakhtunkhwa,Pakistan,city,70.9017,31.83129,forecast,2024-11-05 11:00:00+00:00,142.0,71.0,52.12,74.12,33,33.0,13,1010,2.0,102,0,01d,11,2024-11-05,Tuesday,Unhealthy for Sensitive Groups,#FF9933,
,Dera Ismail Khan,Khyber Pakhtunkhwa,Pakistan,city,70.9017,31.83129,forecast,2024-11-05 12:00:00+00:00,142.0,71.0,52.12,74.12,31,31.0,15,1010,2.0,91,0,01d,12,2024-11-05,Tuesday,Unhealthy for Sensitive Groups,#FF9933,
,Dera Ismail Khan,Khyber Pakhtunkhwa,Pakistan,city,70.9017,31.83129,forecast,2024-11-05 13:00:00+00:00,142.0,71.0,52.12,74.12,29,29.0,17,1011,2.0,94,0,01n,13,2024-11-05,Tuesday,Unhealthy for Sensitive Groups,#FF9933,
,Dera Ismail Khan,Khyber Pakhtunkhwa,Pakistan,city,70.9017,31.83129,forecast,2024-11-05 14:00:00+00:00,142.0,71.0,52.12,74.12,28,28.0,17,1011,2.0,102,0,01n,14,2024-11-05,Tuesday,Unhealthy for Sensitive Groups,#FF9933,
,Dera Ismail Khan,Khyber Pakhtunkhwa,Pakistan,city,70.9017,31.83129,forecast,2024-11-05 15:00:00+00:00,142.0,71.0,52.12,74.12,27,27.0,18,1012,2.0,101,0,01n,15,2024-11-05,Tuesday,Unhealthy for Sensitive Groups,#FF9933,
,Dera Ismail Khan,Khyber Pakhtunkhwa,Pakistan,city,70.9017,31.83129,forecast,2024-11-05 16:00:00+00:00,142.0,71.0,52.12,74.12,26,26.0,19,1012,1.0,82,0,01n,16,2024-11-05,Tuesday,Unhealthy for Sensitive Groups,#FF9933,
,Dera Ismail Khan,Khyber Pakhtunkhwa,Pakistan,city,70.9017,31.83129,forecast,2024-11-05 17:00:00+00:00,142.0,71.0,52.12,74.12,26,26.0,20,1013,1.0,56,0,01n,17,2024-11-05,Tuesday,Unhealthy for Sensitive Groups,#FF9933,
,Dera Ismail Khan,Khyber Pakhtunkhwa,Pakistan,city,70.9017,31.83129,forecast,2024-11-05 18:00:00+00:00,142.0,71.0,52.12,74.12,26,26.0,20,1013,2.0,49,0,01n,18,2024-11-05,Tuesday,Unhealthy for Sensitive Groups,#FF9933,
,Dera Ismail Khan,Khyber Pakhtunkhwa,Pakistan,city,70.9017,31.83129,forecast,2024-11-05 19:00:00+00:00,142.0,71.0,52.12,74.12,25,25.0,21,1013,2.0,54,0,01n,19,2024-11-05,Tuesday,Unhealthy for Sensitive Groups,#FF9933,
,Dera Ismail Khan,Khyber Pakhtunkhwa,Pakistan,city,70.9017,31.83129,forecast,2024-11-05 20:00:00+00:00,142.0,71.0,52.12,74.12,25,25.0,22,1012,2.0,62,0,01n,20,2024-11-05,Tuesday,Unhealthy for Sensitive Groups,#FF9933,
,Dera Ismail Khan,Khyber Pakhtunkhwa,Pakistan,city,70.9017,31.83129,forecast,2024-11-05 21:00:00+00:00,142.0,71.0,52.12,74.12,24,24.0,23,1012,2.0,66,0,01n,21,2024-11-05,Tuesday,Unhealthy for Sensitive Groups,#FF9933,
,Dera Ismail Khan,Khyber Pakhtunkhwa,Pakistan,city,70.9017,31.83129,forecast,2024-11-05 22:00:00+00:00,142.0,71.0,52.12,74.12,23,23.0,24,1012,2.0,65,0,01n,22,2024-11-05,Tuesday,Unhealthy for Sensitive Groups,#FF9933,
,Dera Ismail Khan,Khyber Pakhtunkhwa,Pakistan,city,70.9017,31.83129,forecast,2024-11-05 23:00:00+00:00,142.0,71.0,52.12,74.12,23,23.0,25,1012,2.0,64,0,01n,23,2024-11-05,Tuesday,Unhealthy for Sensitive Groups,#FF9933,
,Dera Ismail Khan,Khyber Pakhtunkhwa,Pakistan,city,70.9017,31.83129,forecast,2024-11-06 00:00:00+00:00,158.0,89.0,66.13,79.73,22,22.0,26,1012,2.0,67,0,01n,0,2024-11-06,Wednesday,Unhealthy,#FF3333,
,Dera Ismail Khan,Khyber Pakhtunkhwa,Pakistan,city,70.9017,31.83129,forecast,2024-11-06 01:00:00+00:00,158.0,89.0,66.13,79.73,22,22.0,27,1013,2.0,71,0,01n,1,2024-11-06,Wednesday,Unhealthy,#FF3333,
,Dera Ismail Khan,Khyber Pakhtunkhwa,Pakistan,city,70.9017,31.83129,forecast,2024-11-06 02:00:00+00:00,158.0,89.0,66.13,79.73,22,22.0,28,1013,2.0,73,0,01d,2,2024-11-06,Wednesday,Unhealthy,#FF3333,
,Dera Ismail Khan,Khyber Pakhtunkhwa,Pakistan,city,70.9017,31.83129,forecast,2024-11-06 03:00:00+00:00,158.0,89.0,66.13,79.73,24,24.0,24,1014,1.0,75,0,01d,3,2024-11-06,Wednesday,Unhealthy,#FF3333,
,Dera Ismail Khan,Khyber Pakhtunkhwa,Pakistan,city,70.9017,31.83129,forecast,2024-11-06 04:00:00+00:00,158.0,89.0,66.13,79.73,26,26.0,21,1014,1.0,78,0,01d,4,2024-11-06,Wednesday,Unhealthy,#FF3333,
,Dera Ismail Khan,Khyber Pakhtunkhwa,Pakistan,city,70.9017,31.83129,forecast,2024-11-06 05:00:00+00:00,158.0,89.0,66.13,79.73,29,29.0,19,1014,0.0,75,0,01d,5,2024-11-06,Wednesday,Unhealthy,#FF3333,
,Dera Ismail Khan,Khyber Pakhtunkhwa,Pakistan,city,70.9017,31.83129,forecast,2024-11-06 06:00:00+00:00,158.0,89.0,66.13,79.73,30,30.0,17,1014,0.0,80,0,01d,6,2024-11-06,Wednesday,Unhealthy,#FF3333,
,Dera Ismail Khan,Khyber Pakhtunkhwa,Pakistan,city,70.9017,31.83129,forecast,2024-11-06 07:00:00+00:00,158.0,89.0,66.13,79.73,32,32.0,15,1012,1.0,101,0,01d,7,2024-11-06,Wednesday,Unhealthy,#FF3333,
,Dera Ismail Khan,Khyber Pakhtunkhwa,Pakistan,city,70.9017,31.83129,forecast,2024-11-06 08:00:00+00:00,158.0,89.0,66.13,79.73,33,33.0,14,1011,1.0,106,0,01d,8,2024-11-06,Wednesday,Unhealthy,#FF3333,
,Dera Ismail Khan,Khyber Pakhtunkhwa,Pakistan,city,70.9017,31.83129,forecast,2024-11-06 09:00:00+00:00,158.0,89.0,66.13,79.73,33,33.0,14,1010,1.0,122,0,01d,9,2024-11-06,Wednesday,Unhealthy,#FF3333,
,Dera Ismail Khan,Khyber Pakhtunkhwa,Pakistan,city,70.9017,31.83129,forecast,2024-11-06 10:00:00+00:00,158.0,89.0,66.13,79.73,34,34.0,13,1010,1.0,129,0,01d,10,2024-11-06,Wednesday,Unhealthy,#FF3333,
,Dera Ismail Khan,Khyber Pakhtunkhwa,Pakistan,city,70.9017,31.83129,forecast,2024-11-06 11:00:00+00:00,158.0,89.0,66.13,79.73,33,33.0,14,1009,1.0,129,0,01d,11,2024-11-06,Wednesday,Unhealthy,#FF3333,
,Dera Ismail Khan,Khyber Pakhtunkhwa,Pakistan,city,70.9017,31.83129,forecast,2024-11-06 12:00:00+00:00,158.0,89.0,66.13,79.73,31,31.0,17,1010,1.0,130,0,01d,12,2024-11-06,Wednesday,Unhealthy,#FF3333,
,Dera Ismail Khan,Khyber Pakhtunkhwa,Pakistan,city,70.9017,31.83129,forecast,2024-11-06 13:00:00+00:00,158.0,89.0,66.13,79.73,29,29.0,18,1010,2.0,143,0,01n,13,2024-11-06,Wednesday,Unhealthy,#FF3333,
,Dera Ismail Khan,Khyber Pakhtunkhwa,Pakistan,city,70.9017,31.83129,forecast,2024-11-06 14:00:00+00:00,158.0,89.0,66.13,79.73,28,28.0,19,1011,2.0,141,0,01n,14,2024-11-06,Wednesday,Unhealthy,#FF3333,
,Dera Ismail Khan,Khyber Pakhtunkhwa,Pakistan,city,70.9017,31.83129,forecast,2024-11-06 15:00:00+00:00,158.0,89.0,66.13,79.73,27,27.0,20,1011,2.0,133,0,01n,15,2024-11-06,Wednesday,Unhealthy,#FF3333,
,Dera Ismail Khan,Khyber Pakhtunkhwa,Pakistan,city,70.9017,31.83129,forecast,2024-11-06 16:00:00+00:00,158.0,89.0,66.13,79.73,27,27.0,21,1011,2.0,131,0,01n,16,2024-11-06,Wednesday,Unhealthy,#FF3333,
,Dera Ismail Khan,Khyber Pakhtunkhwa,Pakistan,city,70.9017,31.83129,forecast,2024-11-06 17:00:00+00:00,158.0,89.0,66.13,79.73,26,26.0,22,1011,1.0,125,0,01n,17,2024-11-06,Wednesday,Unhealthy,#FF3333,
,Dera Ismail Khan,Khyber Pakhtunkhwa,Pakistan,city,70.9017,31.83129,forecast,2024-11-06 18:00:00+00:00,158.0,89.0,66.13,79.73,25,25.0,22,1011,1.0,103,0,01n,18,2024-11-06,Wednesday,Unhealthy,#FF3333,
,Dera Ismail Khan,Khyber Pakhtunkhwa,Pakistan,city,70.9017,31.83129,forecast,2024-11-06 19:00:00+00:00,158.0,89.0,66.13,79.73,25,25.0,23,1011,1.0,97,0,01n,19,2024-11-06,Wednesday,Unhealthy,#FF3333,
,Dera Ismail Khan,Khyber Pakhtunkhwa,Pakistan,city,70.9017,31.83129,forecast,2024-11-06 20:00:00+00:00,158.0,89.0,66.13,79.73,24,24.0,24,1011,1.0,85,0,01n,20,2024-11-06,Wednesday,Unhealthy,#FF3333,
,Dera Ismail Khan,Khyber Pakhtunkhwa,Pakistan,city,70.9017,31.83129,forecast,2024-11-06 21:00:00+00:00,158.0,89.0,66.13,79.73,24,24.0,24,1011,2.0,77,0,01n,21,2024-11-06,Wednesday,Unhealthy,#FF3333,
,Dera Ismail Khan,Khyber Pakhtunkhwa,Pakistan,city,70.9017,31.83129,forecast,2024-11-06 22:00:00+00:00,158.0,89.0,66.13,79.73,24,24.0,24,1011,2.0,77,0,01n,22,2024-11-06,Wednesday,Unhealthy,#FF3333,
,Dera Ismail Khan,Khyber Pakhtunkhwa,Pakistan,city,70.9017,31.83129,current,2024-11-02 22:00:00+00:00,187.0,140.0,106.9,,24,,22,1013,2.02,74,0,04n,22,2024-11-02,Saturday,Unhealthy,#FF3333,"The air in Dera Ismail Khan is currently ""Unhealthy"", but the forecast suggests a ""Moderate"" improvement tomorrow, so you may want to plan your outdoor activities accordingly."
,Haripur,Khyber Pakhtunkhwa,Pakistan,city,72.93493,33.99783,history,2024-11-02 21:00:00+00:00,103.0,52.0,36.5,,17,,32,1016,2.84,69,0,01n,21,2024-11-02,Saturday,Unhealthy for Sensitive Groups,#FF9933,
,Haripur,Khyber Pakhtunkhwa,Pakistan,city,72.93493,33.99783,history,2024-11-02 20:00:00+00:00,99.0,50.0,35.0,,18,,32,1016,2.76,69,0,01n,20,2024-11-02,Saturday,Moderate,#FFCF01,
,Haripur,Khyber Pakhtunkhwa,Pakistan,city,72.93493,33.99783,history,2024-11-02 19:00:00+00:00,107.0,54.0,38.0,,18,,32,1016,2.82,70,0,01n,19,2024-11-02,Saturday,Unhealthy for Sensitive Groups,#FF9933,
,Haripur,Khyber Pakhtunkhwa,Pakistan,city,72.93493,33.99783,history,2024-11-02 18:00:00+00:00,115.0,58.0,41.0,,18,,32,1016,3.03,72,0,01n,18,2024-11-02,Saturday,Unhealthy for Sensitive Groups,#FF9933,
,Haripur,Khyber Pakhtunkhwa,Pakistan,city,72.93493,33.99783,history,2024-11-02 17:00:00+00:00,121.0,61.0,43.5,,18,,33,1016,2.99,73,0,03n,17,2024-11-02,Saturday,Unhealthy for Sensitive Groups,#FF9933,
,Haripur,Khyber Pakhtunkhwa,Pakistan,city,72.93493,33.99783,history,2024-11-02 16:00:00+00:00,133.0,67.0,48.5,,19,,33,1016,2.71,75,0,03n,16,2024-11-02,Saturday,Unhealthy for Sensitive Groups,#FF9933,
,Haripur,Khyber Pakhtunkhwa,Pakistan,city,72.93493,33.99783,history,2024-11-02 15:00:00+00:00,153.0,80.0,59.0,,20,,33,1015,2.49,79,0,04n,15,2024-11-02,Saturday,Unhealthy,#FF3333,
,Haripur,Khyber Pakhtunkhwa,Pakistan,city,72.93493,33.99783,history,2024-11-02 14:00:00+00:00,161.0,94.0,70.0,,21,,33,1015,2.33,80,0,04n,14,2024-11-02,Saturday,Unhealthy,#FF3333,
,Haripur,Khyber Pakhtunkhwa,Pakistan,city,72.93493,33.99783,history,2024-11-02 13:00:00+00:00,170.0,110.0,83.0,,22,,32,1014,2.07,84,0,04n,13,2024-11-02,Saturday,Unhealthy,#FF3333,
,Haripur,Khyber Pakhtunkhwa,Pakistan,city,72.93493,33.99783,history,2024-11-02 12:00:00+00:00,158.0,88.0,65.5,,25,,31,1013,1.21,84,0,04n,12,2024-11-02,Saturday,Unhealthy,#FF3333,
,Haripur,Khyber Pakhtunkhwa,Pakistan,city,72.93493,33.99783,history,2024-11-02 11:00:00+00:00,115.0,58.0,41.0,,27,,31,1012,0.63,284,0,04d,11,2024-11-02,Saturday,Unhealthy for Sensitive Groups,#FF9933,
,Haripur,Khyber Pakhtunkhwa,Pakistan,city,72.93493,33.99783,history,2024-11-02 10:00:00+00:00,98.0,49.0,34.5,,28,,25,1012,1.79,271,0,04d,10,2024-11-02,Saturday,Moderate,#FFCF01,
,Haripur,Khyber Pakhtunkhwa,Pakistan,city,72.93493,33.99783,history,2024-11-02 09:00:00+00:00,75.0,31.0,22.0,,29,,20,1012,2.24,265,0,03d,9,2024-11-02,Saturday,Moderate,#FFCF01,
,Haripur,Khyber Pakhtunkhwa,Pakistan,city,72.93493,33.99783,history,2024-11-02 08:00:00+00:00,71.0,29.0,20.0,,29,,19,1012,2.46,267,0,03d,8,2024-11-02,Saturday,Moderate,#FFCF01,
,Haripur,Khyber Pakhtunkhwa,Pakistan,city,72.93493,33.99783,history,2024-11-02 07:00:00+00:00,68.0,26.0,18.0,,29,,19,1013,2.49,272,0,04d,7,2024-11-02,Saturday,Moderate,#FFCF01,
,Haripur,Khyber Pakhtunkhwa,Pakistan,city,72.93493,33.99783,history,2024-11-02 06:00:00+00:00,69.0,26.0,18.5,,27,,19,1014,2.2,276,0,04d,6,2024-11-02,Saturday,Moderate,#FFCF01,
,Haripur,Khyber Pakhtunkhwa,Pakistan,city,72.93493,33.99783,history,2024-11-02 05:00:00+00:00,94.0,46.0,32.0,,26,,20,1014,2.02,283,0,04d,5,2024-11-02,Saturday,Moderate,#FFCF01,
,Haripur,Khyber Pakhtunkhwa,Pakistan,city,72.93493,33.99783,history,2024-11-02 04:00:00+00:00,82.0,37.0,26.0,,24,,21,1015,1.28,317,0,03d,4,2024-11-02,Saturday,Moderate,#FFCF01,
,Haripur,Khyber Pakhtunkhwa,Pakistan,city,72.93493,33.99783,history,2024-11-02 03:00:00+00:00,108.0,54.0,38.5,,22,,23,1015,1.48,350,0,02d,3,2024-11-02,Saturday,Unhealthy for Sensitive Groups,#FF9933,
,Haripur,Khyber Pakhtunkhwa,Pakistan,city,72.93493,33.99783,history,2024-11-02 02:00:00+00:00,159.0,90.0,67.0,,19,,27,1015,1.78,45,0,01d,2,2024-11-02,Saturday,Unhealthy,#FF3333,
,Haripur,Khyber Pakhtunkhwa,Pakistan,city,72.93493,33.99783,history,2024-11-02 01:00:00+00:00,134.0,68.0,49.0,,18,,28,1014,2.83,57,0,01d,1,2024-11-02,Saturday,Unhealthy for Sensitive Groups,#FF9933,
,Haripur,Khyber Pakhtunkhwa,Pakistan,city,72.93493,33.99783,history,2024-11-02 00:00:00+00:00,81.0,36.0,25.0,,15,,27,1014,2.89,56,0,01n,0,2024-11-02,Saturday,Moderate,#FFCF01,
,Haripur,Khyber Pakhtunkhwa,Pakistan,city,72.93493,33.99783,history,2024-11-01 23:00:00+00:00,77.0,33.0,23.0,,15,,27,1014,3.26,62,0,01n,23,2024-11-01,Friday,Moderate,#FFCF01,
,Haripur,Khyber Pakhtunkhwa,Pakistan,city,72.93493,33.99783,history,2024-11-01 22:00:00+00:00,78.0,34.0,23.5,,16,,28,1014,2.87,57,0,01n,22,2024-11-01,Friday,Moderate,#FFCF01,
,Haripur,Khyber Pakhtunkhwa,Pakistan,city,72.93493,33.99783,history,2024-11-01 21:00:00+00:00,77.0,33.0,23.0,,16,,28,1014,3.04,67,0,01n,21,2024-11-01,Friday,Moderate,#FFCF01,
,Haripur,Khyber Pakhtunkhwa,Pakistan,city,72.93493,33.99783,history,2024-11-01 20:00:00+00:00,78.0,34.0,23.5,,18,,29,1014,3.19,64,0,01n,20,2024-11-01,Friday,Moderate,#FFCF01,
,Haripur,Khyber Pakhtunkhwa,Pakistan,city,72.93493,33.99783,history,2024-11-01 19:00:00+00:00,78.0,34.0,23.5,,19,,29,1014,3.15,64,0,01n,19,2024-11-01,Friday,Moderate,#FFCF01,
,Haripur,Khyber Pakhtunkhwa,Pakistan,city,72.93493,33.99783,history,2024-11-01 18:00:00+00:00,76.0,32.0,22.5,,18,,29,1014,2.94,68,0,01n,18,2024-11-01,Friday,Moderate,#FFCF01,
,Haripur,Khyber Pakhtunkhwa,Pakistan,city,72.93493,33.99783,history,2024-11-01 17:00:00+00:00,83.0,38.0,26.5,,18,,30,1015,2.84,71,0,02n,17,2024-11-01,Friday,Moderate,#FFCF01,
,Haripur,Khyber Pakhtunkhwa,Pakistan,city,72.93493,33.99783,history,2024-11-01 16:00:00+00:00,86.0,40.0,28.0,,19,,30,1015,2.83,76,0,02n,16,2024-11-01,Friday,Moderate,#FFCF01,
,Haripur,Khyber Pakhtunkhwa,Pakistan,city,72.93493,33.99783,history,2024-11-01 15:00:00+00:00,103.0,52.0,36.5,,20,,30,1014,2.76,64,0,02n,15,2024-11-01,Friday,Unhealthy for Sensitive Groups,#FF9933,
,Haripur,Khyber Pakhtunkhwa,Pakistan,city,72.93493,33.99783,history,2024-11-01 14:00:00+00:00,133.0,67.0,48.5,,22,,30,1014,2.6,83,0,03n,14,2024-11-01,Friday,Unhealthy for Sensitive Groups,#FF9933,
,Haripur,Khyber Pakhtunkhwa,Pakistan,city,72.93493,33.99783,history,2024-11-01 13:00:00+00:00,160.0,92.0,68.5,,23,,30,1013,2.39,82,0,03n,13,2024-11-01,Friday,Unhealthy,#FF3333,
,Haripur,Khyber Pakhtunkhwa,Pakistan,city,72.93493,33.99783,history,2024-11-01 12:00:00+00:00,143.0,72.0,52.5,,24,,29,1013,1.11,70,0,04n,12,2024-11-01,Friday,Unhealthy for Sensitive Groups,#FF9933,
,Haripur,Khyber Pakhtunkhwa,Pakistan,city,72.93493,33.99783,history,2024-11-01 11:00:00+00:00,98.0,49.0,34.5,,27,,29,1012,0.92,280,0,04d,11,2024-11-01,Friday,Moderate,#FFCF01,
,Haripur,Khyber Pakhtunkhwa,Pakistan,city,72.93493,33.99783,history,2024-11-01 10:00:00+00:00,79.0,34.0,24.0,,28,,26,1011,1.08,280,0,04d,10,2024-11-01,Friday,Moderate,#FFCF01,
,Haripur,Khyber Pakhtunkhwa,Pakistan,city,72.93493,33.99783,history,2024-11-01 09:00:00+00:00,93.0,45.0,31.5,,29,,20,1011,1.73,276,0,04d,9,2024-11-01,Friday,Moderate,#FFCF01,
,Haripur,Khyber Pakhtunkhwa,Pakistan,city,72.93493,33.99783,history,2024-11-01 08:00:00+00:00,76.0,32.0,22.5,,29,,19,1011,2.04,273,0,04d,8,2024-11-01,Friday,Moderate,#FFCF01,
,Haripur,Khyber Pakhtunkhwa,Pakistan,city,72.93493,33.99783,history,2024-11-01 07:00:00+00:00,69.0,27.0,19.0,,29,,19,1011,2.31,273,0,04d,7,2024-11-01,Friday,Moderate,#FFCF01,
,Haripur,Khyber Pakhtunkhwa,Pakistan,city,72.93493,33.99783,history,2024-11-01 06:00:00+00:00,62.0,21.0,15.0,,28,,19,1012,2.27,277,0,04d,6,2024-11-01,Friday,Moderate,#FFCF01,
,Haripur,Khyber Pakhtunkhwa,Pakistan,city,72.93493,33.99783,history,2024-11-01 05:00:00+00:00,69.0,27.0,19.0,,25,,20,1013,2.2,286,0,04d,5,2024-11-01,Friday,Moderate,#FFCF01,
,Haripur,Khyber Pakhtunkhwa,Pakistan,city,72.93493,33.99783,history,2024-11-01 04:00:00+00:00,69.0,27.0,19.0,,23,,21,1013,1.65,317,0,03d,4,2024-11-01,Friday,Moderate,#FFCF01,
,Haripur,Khyber Pakhtunkhwa,Pakistan,city,72.93493,33.99783,history,2024-11-01 03:00:00+00:00,71.0,29.0,20.0,,21,,24,1013,2.0,15,0,03d,3,2024-11-01,Friday,Moderate,#FFCF01,
,Haripur,Khyber Pakhtunkhwa,Pakistan,city,72.93493,33.99783,history,2024-11-01 02:00:00+00:00,140.0,71.0,51.5,,20,,31,1013,2.41,36,0,03d,2,2024-11-01,Friday,Unhealthy for Sensitive Groups,#FF9933,
,Haripur,Khyber Pakhtunkhwa,Pakistan,city,72.93493,33.99783,history,2024-11-01 01:00:00+00:00,112.0,56.0,40.0,,16,,32,1013,3.15,57,0,01d,1,2024-11-01,Friday,Unhealthy for Sensitive Groups,#FF9933,
,Haripur,Khyber Pakhtunkhwa,Pakistan,city,72.93493,33.99783,history,2024-11-01 00:00:00+00:00,88.0,41.0,29.0,,15,,30,1013,3.23,49,0,01n,0,2024-11-01,Friday,Moderate,#FFCF01,
,Haripur,Khyber Pakhtunkhwa,Pakistan,city,72.93493,33.99783,history,2024-10-31 23:00:00+00:00,91.0,44.0,30.5,,16,,31,1012,3.16,48,0,01n,23,2024-10-31,Thursday,Moderate,#FFCF01,
,Haripur,Khyber Pakhtunkhwa,Pakistan,city,72.93493,33.99783,forecast,2024-11-02 22:00:00+00:00,103.0,52.0,,,17,,32,1016,2.84,69,0,01n,22,2024-11-02,Saturday,Unhealthy for Sensitive Groups,#FF9933,
,Haripur,Khyber Pakhtunkhwa,Pakistan,city,72.93493,33.99783,forecast,2024-11-02 23:00:00+00:00,104.0,53.0,41.25,36.63,17,17.0,32,1016,2.0,65,0,01n,23,2024-11-02,Saturday,Unhealthy for Sensitive Groups,#FF9933,
,Haripur,Khyber Pakhtunkhwa,Pakistan,city,72.93493,33.99783,forecast,2024-11-03 00:00:00+00:00,102.0,51.0,32.97,33.5,17,17.0,32,1016,2.0,62,0,01n,0,2024-11-03,Sunday,Unhealthy for Sensitive Groups,#FF9933,
,Haripur,Khyber Pakhtunkhwa,Pakistan,city,72.93493,33.99783,forecast,2024-11-03 01:00:00+00:00,101.0,51.0,32.97,33.5,17,17.0,32,1016,2.0,63,0,01n,1,2024-11-03,Sunday,Unhealthy for Sensitive Groups,#FF9933,
,Haripur,Khyber Pakhtunkhwa,Pakistan,city,72.93493,33.99783,forecast,2024-11-03 02:00:00+00:00,100.0,50.0,32.97,33.5,18,18.0,33,1017,2.0,63,0,01d,2,2024-11-03,Sunday,Moderate,#FFCF01,
,Haripur,Khyber Pakhtunkhwa,Pakistan,city,72.93493,33.99783,forecast,2024-11-03 03:00:00+00:00,100.0,50.0,32.97,33.5,21,21.0,33,1017,2.0,49,0,01d,3,2024-11-03,Sunday,Moderate,#FFCF01,
,Haripur,Khyber Pakhtunkhwa,Pakistan,city,72.93493,33.99783,forecast,2024-11-03 04:00:00+00:00,99.0,50.0,32.97,33.5,24,24.0,26,1017,1.0,4,0,01d,4,2024-11-03,Sunday,Moderate,#FFCF01,
,Haripur,Khyber Pakhtunkhwa,Pakistan,city,72.93493,33.99783,forecast,2024-11-03 05:00:00+00:00,98.0,49.0,32.97,33.5,25,25.0,23,1017,1.0,320,0,01d,5,2024-11-03,Sunday,Moderate,#FFCF01,
,Haripur,Khyber Pakhtunkhwa,Pakistan,city,72.93493,33.99783,forecast,2024-11-03 06:00:00+00:00,98.0,49.0,32.97,33.5,27,27.0,21,1016,1.0,282,0,01d,6,2024-11-03,Sunday,Moderate,#FFCF01,
